annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;nombre_de_gagnant_au_rang7;rapport_du_rang7;nombre_de_gagnant_au_rang8;rapport_du_rang8;nombre_de_gagnant_au_rang9;rapport_du_rang9;nombre_de_codes_gagnants;rapport_codes_gagnants;codes_gagnants;boule_1_second_tirage;boule_2_second_tirage;boule_3_second_tirage;boule_4_second_tirage;boule_5_second_tirage;combinaison_gagnant_second_tirage_en_ordre_croissant;nombre_de_gagnant_au_rang_1_second_tirage;rapport_du_rang1_second_tirage;nombre_de_gagnant_au_rang_2_second_tirage;rapport_du_rang2_second_tirage;nombre_de_gagnant_au_rang_3_second_tirage;rapport_du_rang3_second_tirage;nombre_de_gagnant_au_rang_4_second_tirage;rapport_du_rang4_second_tirage;numero_jokerplus;devise;
20200156;LUNDI   ;28/12/2020;28/04/2021;41;34;42;22;1;5;1-22-34-41-42+5;0;3000000;1;138463,5;31;1090,1;285;427,6;1515;48;12300;21,3;20455;9,9;163532;4,9;345628;2,2;10;20000;P 2026 2166,M 5318 5230,H 2522 5553,P 2947 2997,R 3260 5604,W 0070 2150,L 5269 1834,O 4057 7597,E 4443 1878,W 0070 4438;1;7;44;45;49;1-7-44-45-49;2;50000;175;570,8;7945;32,3;119112;3;5 055 317;eur;
20200155;SAMEDI  ;26/12/2020;26/04/2021;31;3;40;35;2;7;2-3-31-35-40+7;0;2000000;0;197735,9;34;7235,2;228;763,4;1924;54;13794;27,1;37511;7,7;245656;4,6;668771;2,2;10;20000;A 4363 7879,F 4908 4862,F 9384 8058,P 5082 1645,W 0064 6969,E 9946 5540,E 1403 9505,W 0062 4046,H 5751 8931,V 4760 7671;8;18;35;40;46;8-18-35-40-46;0;144025;185;932,3;9483;46,7;146118;3;8 168 534;eur;
20200154;MERCREDI;23/12/2020;23/04/2021;5;3;39;31;38;9;3-5-31-38-39+9;0;18000000;2;118380,7;31;1864,1;313;665,9;1838;67,7;16416;27,3;31386;11,1;286524;4,8;460924;2,2;10;20000;I 5368 5278,A 8168 3195,S 0889 0256,N 2987 6711,J 9800 2386,H 2181 6204,U 3184 1840,U 9481 1802,V 3457 7187,T 1559 5691;8;11;22;31;38;8-11-22-31-38;1;141967;324;411,5;13798;24,8;187693;3;0 248 004;eur;
20200153;LUNDI   ;21/12/2020;21/04/2021;10;31;36;37;44;5;10-31-36-37-44+5;0;17000000;2;91136,2;39;1140,7;226;710;1549;61,9;13234;26;26098;10,2;210460;5;436864;2,2;10;20000;S 1105 8878,N 3875 4775,F 4987 3298,M 0935 3370,C 0228 2445,P 4357 3390,S 6508 0906,T 6825 5383,A 7256 0946,C 7700 5964;13;14;19;28;43;13-14-19-28-43;1;118754;305;343,8;11815;22,8;164948;3;2 801 752;eur;
20200152;SAMEDI  ;19/12/2020;19/04/2021;30;29;49;23;10;5;10-23-29-30-49+5;0;16000000;1;294178,7;102;703,9;675;383,6;4276;36,1;31621;17,6;56372;7,6;420547;4;699595;2,2;10;20000;P 3022 0187,C 6765 5791,N 9154 2080,S 0951 7998,O 7791 0956,Q 9186 2102,A 8306 2983,V 6307 4283,H 9930 4210,A 1501 6177;4;25;27;41;45;4-25-27-41-45;1;185920;278;733,6;13617;38,5;210877;3;6 940 223;eur;
20200151;MERCREDI;16/12/2020;16/04/2021;21;6;41;17;16;9;6-16-17-21-41+9;0;15000000;1;230374,2;38;1479,7;419;484;2304;52,6;21677;20,1;34043;9,9;313171;4,2;450003;2,2;10;20000;J 5805 9158,D 1360 0124,K 4160 3682,F 0527 2335,Q 3233 0265,E 0702 0693,V 9981 6853,G 4995 1009,M 1591 9708,P 5399 1304;8;13;15;40;46;8-13-15-40-46;0;139293;226;638,2;10819;34,2;168174;3;6 142 944;eur;
20200150;LUNDI   ;14/12/2020;14/04/2021;47;48;13;34;2;6;2-13-34-47-48+6;0;14000000;0;189359,2;32;7361,7;268;622;1409;70,6;13668;26,2;21983;12,6;215852;5,1;334899;2,2;10;20000;H 3799 6311,I 1422 8960,C 9346 3497,T 0807 6067,G 8629 7615,S 3592 7315,E 5937 7445,Q 1785 0586,G 1383 3607,R 8532 6121;6;7;9;23;41;6-7-9-23-41;0;116677;263;369,2;13388;18,6;169112;3;5 802 461;eur;
20200149;SAMEDI  ;12/12/2020;12/04/2021;14;31;9;45;23;6;9-14-23-31-45+6;0;13000000;2;152110,5;80;928,1;786;340,7;3227;49,5;31429;18,3;42385;10,5;418357;4,2;555891;2,2;10;20000;F 2763 5438,M 2397 3911,O 1430 7022,A 0832 1650,S 5924 5571,D 5856 5894,C 2214 7353,M 4678 3548,S 1368 5283,V 8173 9095;1;17;20;41;46;1-17-20-41-46;0;181111;251;799,6;12745;40,4;202996;3;7 140 054;eur;
20200148;MERCREDI;09/12/2020;09/04/2021;47;17;48;39;24;7;17-24-39-47-48+7;0;12000000;0;180169,3;53;4229,1;332;477,7;2497;37,9;15122;22,5;37249;7,1;231458;4,5;586056;2,2;10;20000;E 0026 6743,K 5694 7127,F 7030 1648,T 4023 0826,Q 0655 9602,L 3168 4297,I 8061 1263,V 9934 9100,G 0599 8040,U 5904 1534;2;26;28;31;43;2-26-28-31-43;0;130525;177;806,1;9692;37,8;148646;3;0 391 330;eur;
20200147;LUNDI   ;07/12/2020;07/04/2021;45;27;48;4;38;4;4-27-38-45-48+4;0;11000000;1;173176,7;30;1408,9;292;522;1561;58,3;13297;24,6;23464;10,8;201801;5;337482;2,2;10;20000;G 7020 7903,O 8292 8100,R 9568 2113,V 9925 0920,A 9942 9720,V 4468 0101,U 0284 5225,J 7905 7196,N 3859 2524,A 0853 1621;6;13;20;38;47;6-13-20-38-47;3;36851;217;511,6;9524;29,9;137602;3;6 779 265;eur;
20200146;SAMEDI  ;05/12/2020;05/04/2021;34;20;14;35;9;1;9-14-20-34-35+1;0;10000000;0;309104;56;6866,9;506;537,7;2421;67,1;24400;23,9;31494;14,4;370522;4,8;431007;2,2;10;20000;V 6526 6587,V 9898 3279,L 5816 5826,V 8123 0903,P 5281 4090,Q 4446 3083,V 0250 8297,B 0983 2851,G 8182 3718,J 1223 9194;4;6;13;20;22;4-6-13-20-22;6;28906;742;176,4;24168;13,9;267317;3;3 566 971;eur;
20200145;MERCREDI;02/12/2020;02/04/2021;23;14;40;46;27;1;14-23-27-40-46+1;0;9000000;4;52605;37;1388;385;481,1;1294;85,5;15901;25;19586;15,8;240778;5;292613;2,2;10;20000;G 7593 0249,L 8310 7279,B 3432 6860,F 1389 1473,L 5243 5522,G 5479 9768,G 5771 2020,E 1661 2748,O 8714 4139,V 9897 5026;1;3;14;30;47;1-3-14-30-47;1;120261;195;630,5;10171;31;147074;3;1 416 722;eur;
20200144;LUNDI   ;30/11/2020;31/03/2021;28;9;26;29;18;3;9-18-26-28-29+3;0;8000000;2;75842,5;67;552,5;490;272,5;2235;35,7;19492;14,7;28536;7,8;236995;3,7;320161;2,2;10;20000;H 1034 3868,A 0075 3231,D 4510 4377,G 9857 2699,T 4103 0880,Q 8271 3742,M 4300 8407,T 4234 6203,K 7326 8473,B 6815 0492;10;15;17;41;47;10-15-17-41-47;0;100000;147;721,6;7533;36,2;117172;3;2 046 757;eur;
20200143;SAMEDI  ;28/11/2020;29/03/2021;9;25;2;47;35;10;2-9-25-35-47+10;0;7000000;1;277413,1;40;1692,7;403;605,9;1868;78,1;21672;24,2;28297;14,4;331631;4,8;395197;2,2;10;20000;U 3053 4468,M 7857 6394,H 7593 2700,S 1376 0659,S 2770 4627,S 3604 5782,T 4046 7518,A 7608 2339,J 3600 1320,K 5383 5905;9;14;33;41;48;9-14-33-41-48;1;157536;270;649,5;11481;39,2;175640;3;7 517 433;eur;
20200142;MERCREDI;25/11/2020;26/03/2021;1;26;14;31;10;4;1-10-14-26-31+4;0;6000000;3;60274,8;69;639,6;632;251,8;2295;41,4;21491;15,9;28562;9,3;264825;3,9;338786;2,2;10;20000;H 0773 7882,B 0119 6447,P 6618 1844,M 1730 8642,T 1027 3238,E 2614 0996,M 6360 0271,P 1164 1763,Q 0330 9561,O 7194 1767;1;3;13;22;33;1-3-13-22-33;5;22156;681;132,8;16914;13,7;162590;3;4 980 514;eur;
20200141;LUNDI   ;23/11/2020;24/03/2021;15;20;12;6;1;1;1-6-12-15-20+1;0;5000000;4;40106;77;508,5;775;182,2;2127;39,6;24139;12,5;22056;10,7;253715;3,6;210289;2,2;10;20000;F 1858 6261,H 7649 0068,Q 6407 6527,R 3773 5374,Q 0709 7852,A 0909 0708,A 0273 4214,A 3916 9390,J 9346 1183,V 0060 4344;4;17;19;29;38;4-17-19-29-38;3;33334;240;362,6;9715;23;126783;3;4 569 920;eur;
20200140;SAMEDI  ;21/11/2020;21/01/2021;49;17;44;5;46;4;5-17-44-46-49+4;0;4000000;2;122757,8;47;1274,9;424;509,7;2079;62,1;20662;22,4;32785;11;307276;4,6;489401;2,2;10;20000;A 8827 9651,G 4168 7997,O 3934 5876,L 8532 6069,A 5542 6546,Q 1590 3021,E 8604 5273,V 2870 4667,B 8795 8876,A 4234 0742;3;9;18;25;48;3-9-18-25-48;0;151046;416;328,6;16122;21,8;205818;3;5 496 500;eur;
20200139;MERCREDI;18/11/2020;18/01/2021;28;11;14;43;41;8;11-14-28-41-43+8;0;3000000;1;168472,8;37;1111,3;345;429,8;1834;48,3;15490;20,5;26241;9,4;222691;4,4;353400;2,2;10;20000;C 2836 6008,S 5840 1826,B 4317 8607,C 5596 0061,K 0059 6874,V 3344 2321,R 7171 2121,U 5995 4725,G 3216 1927,D 1098 8239;4;5;12;16;37;4-5-12-16-37;1;107420;238;382,1;11469;20,3;153853;3;1 573 389;eur;
20200138;LUNDI   ;16/11/2020;16/01/2021;7;47;16;33;42;7;7-16-33-42-47+7;0;2000000;2;57992,4;51;555;275;371,2;2190;27,8;11461;19,1;31497;5,4;166437;4;404266;2,2;10;20000;J 3913 9423,D 6394 5241,D 8656 3973,V 4048 7608,V 3895 6215,F 0122 4624,J 6003 7378,F 3108 4501,R 3029 3148,B 6846 9359;2;8;18;46;49;2-8-18-46-49;0;100000;165;590;7270;34,4;109013;3;0 305 012;eur;
20200137;SAMEDI  ;14/11/2020;14/01/2021;40;26;17;24;43;9;17-24-26-40-43+9;1;14000000;2;133601,9;54;1207,7;411;572,3;2331;60,3;20963;24,1;34839;11,2;322868;4,8;522785;2,2;10;20000;K 7622 1959,K 1469 6618,C 5558 3614,F 5871 8728,L 5373 9238,A 5527 7819,F 1964 3563,U 0816 7975,J 2133 7763,K 4578 5241;9;11;38;43;47;9-11-38-43-47;0;159569;297;577,2;11862;37,1;185286;3;0 907 117;eur;
20200136;MERCREDI;11/11/2020;11/01/2021;15;17;10;37;16;9;10-15-16-17-37+9;0;2000000;1;156148,5;28;1361,1;256;536,9;1387;59,2;13692;21,5;22141;10,3;215915;4,2;292284;2,2;10;20000;V 8182 6853,I 5861 8936,A 8254 8289,R 1842 7418,K 1339 1952,H 6230 2573,A 2823 6243,J 6408 0739,K 4952 9641,T 3163 1763;14;16;18;39;41;14-16-18-39-41;0;100000;169;656;7141;39,9;102092;3;2 653 244;eur;
20200135;LUNDI   ;09/11/2020;09/01/2021;26;18;41;38;5;10;5-18-26-38-41+10;1;16000000;2;94366,9;32;1439,5;388;428,2;1456;68,1;15717;22,7;20241;13,7;229062;4,8;288966;2,2;10;20000;G 0975 1579,K 6163 7535,N 5508 7230,V 9797 1192,D 0434 2326,V 9797 7639,D 5523 5105,K 5094 9459,M 7396 3720,I 0253 1159;3;27;36;43;46;3-27-36-43-46;3;36429;180;714,4;7501;44;113580;3;9 432 989;eur;
20200134;SAMEDI  ;07/11/2020;07/01/2021;45;5;48;42;30;9;5-30-42-45-48+9;0;15000000;3;89664,3;74;887,2;415;570,6;2396;59;20127;25,3;34764;11,3;311873;5;522456;2,2;10;20000;S 7601 6670,Q 9431 4339,V 6404 0999,G 8185 9223,P 7302 6245,P 0263 9851,K 5333 4780,M 0125 4821,E 3390 0880,D 6973 4906;11;16;20;24;33;11-16-20-24-33;2;80232;397;372,6;16067;23,6;215457;3;1 111 648;eur;
20200133;MERCREDI;04/11/2020;04/01/2021;29;10;16;14;9;1;9-10-14-16-29+1;0;14000000;5;42957,9;50;1048,5;736;256,9;2235;50,5;27379;14,8;26357;12;327123;3,8;289873;2,2;10;20000;K 3442 1056,P 9509 6956,A 1121 1678,C 3538 8331,K 4004 9959,V 9754 1016,R 5666 5355,T 5460 2376,J 7357 7520,O 0092 7971;5;6;9;21;24;5-6-9-21-24;2;59229;466;186,3;15956;13,9;185698;3;9 026 324;eur;
20200132;LUNDI   ;02/11/2020;02/01/2021;42;43;38;33;31;3;31-33-38-42-43+3;0;13000000;0;158630,9;29;6805,1;248;563;1276;65,3;10991;27,3;20545;11,3;169572;5,4;348856;2,2;10;20000;I 2493 9488,V 9730 4236,N 4053 7165,J 8223 7621,G 4974 5386,P 6242 5841,E 7992 8340,J 4906 7510,T 6149 0667,U 4868 0909;4;18;34;35;48;4-18-34-35-48;3;33673;133;905,8;6443;48;103083;3;0 218 295;eur;
20200131;SAMEDI  ;31/10/2020;31/12/2020;22;35;9;28;13;5;9-13-22-28-35+5;0;12000000;0;248690,9;113;2737,9;874;250,4;4350;30;32546;14,4;53413;6,8;402635;3,6;567534;2,2;10;20000;N 4567 5221,N 6116 8624,T 8111 6606,G 7821 6301,E 4555 1983,V 2400 3525,O 3715 1900,I 0328 4688,L 7763 3988,V 4029 8860;20;31;35;40;49;20-31-35-40-49;1;154246;199;940,7;10297;46,7;153531;3;9 673 357;eur;
20200130;MERCREDI;28/10/2020;28/12/2020;25;43;30;2;19;9;2-19-25-30-43+9;0;11000000;3;63692,5;34;1371,6;419;401,4;1937;51,8;17889;20,2;27354;10,2;252062;4,4;362524;2,2;10;20000;P 8975 5140,J 4485 9872,Q 0423 1184,A 4808 3451,M 0449 7377,Q 4337 5854,N 7950 9594,V 8155 3219,L 0516 4242,I 9331 7247;3;21;29;36;49;3-21-29-36-49;0;115160;199;633,3;8861;36,5;130963;3;0 257 275;eur;
20200129;LUNDI   ;26/10/2020;26/12/2020;33;7;8;12;22;5;7-8-12-22-33+5;0;10000000;3;48627,3;69;516;542;236,9;2801;27,3;21812;12,6;34376;6,2;257441;3,3;343913;2,2;10;20000;F 8624 1185,V 7435 0562,I 6188 2691,C 7667 1692,R 0547 2999,A 0514 3469,K 2354 7511,O 0407 7873,V 5603 8559,T 6606 8531;5;7;8;11;33;5-7-8-11-33;4;25000;417;159,1;14343;11,8;157035;3;8 362 629;eur;
20200128;SAMEDI  ;24/10/2020;24/12/2020;8;25;4;12;45;2;4-8-12-25-45+2;0;9000000;3;87121,3;70;911,3;940;244,7;3043;45,1;33157;14,9;36366;10,5;390180;3,9;415605;2,2;10;20000;J 9059 7514,E 0066 8368,I 3369 9241,L 5418 6627,F 4105 4330,S 0715 6000,O 7484 1421,C 5651 1512,J 9679 6496,C 1373 5020;4;6;10;19;47;4-6-10-19-47;5;29844;563;221,9;18925;16,9;215362;3;6 864 474;eur;
20200127;MERCREDI;21/10/2020;21/12/2020;35;48;33;21;15;1;15-21-33-35-48+1;0;8000000;2;97932,4;28;1707,3;277;622,4;1112;92,6;13583;27,3;17312;16,6;206707;5,5;266661;2,2;10;20000;H 8488 9227,P 8756 7713,B 0008 3739,F 3551 3534,Q 5601 1330,N 0483 0154,R 4811 6151,K 5686 0116,R 3445 7799,Q 6946 4484;6;10;19;32;35;6-10-19-32-35;2;54919;239;448;9901;27,8;140536;3;9 623 973;eur;
20200126;LUNDI   ;19/10/2020;19/12/2020;7;35;48;28;25;1;7-25-28-35-48+1;0;7000000;0;158816;31;6373,5;280;499,3;1115;74,9;13372;22,4;16294;14,3;196873;4,7;226831;2,2;10;20000;J 8688 9886,U 2864 1803,G 7564 1407,S 6283 0665,A 8224 2572,C 4326 0789,A 1180 4760,B 2256 9177,J 7600 5769,Q 8964 2803;35;36;37;40;49;35-36-37-40-49;0;100000;112;1096,5;5460;57,8;83117;3;7 825 493;eur;
20200125;SAMEDI  ;17/10/2020;17/12/2020;28;23;24;9;20;4;9-20-23-24-28+4;0;6000000;1;246419,5;78;771;616;352,1;3151;41,1;28019;16,6;42277;8,5;373075;3,8;475724;2,2;10;20000;T 0746 3840,A 8781 0530,C 2411 8773,K 5264 2423,V 9645 9438,K 6657 1640,A 2231 4767,T 8441 3753,L 6821 6871,I 3527 2685;10;18;24;29;30;10-18-24-29-30;6;24737;453;288,7;17362;19,3;206453;3;6 733 951;eur;
20200124;MERCREDI;14/10/2020;14/12/2020;19;42;32;26;39;6;19-26-32-39-42+6;0;5000000;2;90286,9;40;1101,8;349;455,4;1601;59,3;14445;23,6;21550;12,3;204387;5,1;327440;2,2;10;20000;U 2689 5891,H 3334 9110,V 9636 5379,J 0910 6423,N 0434 7528,E 6075 1437,E 8468 5580,K 2766 3469,A 5408 7409,K 5984 0570;6;16;19;20;34;6-16-19-20-34;1;109857;250;417,5;10503;25,5;143797;3;6 546 654;eur;
20200123;LUNDI   ;12/10/2020;12/12/2020;18;7;21;42;11;3;7-11-18-21-42+3;0;4000000;2;71282,8;78;446,1;538;233,2;2546;29,4;19440;13,8;28534;7,3;232546;3,5;295547;2,2;10;20000;P 3758 7635,K 8823 2962,I 7132 1661,O 9357 0501,R 5103 6380,J 9230 6048,Q 4297 1386,V 9628 0663,S 4714 8666,L 7335 3832;2;4;7;23;36;2-4-7-23-36;0;100000;206;419;9378;23,6;126439;3;1 808 226;eur;
20200122;SAMEDI  ;10/10/2020;10/12/2020;48;26;31;47;42;8;26-31-42-47-48+8;0;3000000;0;234429,9;46;6340,1;297;694,8;1821;67,7;14623;30,3;30004;11,5;246619;5,5;506239;2,2;10;20000;C 2148 9269,N 9661 4528,J 8787 7130,M 3742 8475,J 1792 1022,F 3330 7865,R 3007 6283,Q 2338 4305,I 8196 6361,H 0709 7745;23;34;39;47;48;23-34-39-47-48;2;73931;196;947,5;9013;52,9;139731;3;4 627 016;eur;
20200121;MERCREDI;07/10/2020;07/12/2020;17;30;6;49;19;2;6-17-19-30-49+2;0;2000000;1;182896,7;50;892,8;493;326,5;1764;54,5;20459;16,9;23677;11,3;264663;4;279934;2,2;10;20000;O 7013 8440,R 8789 6986,N 0235 7148,F 6482 4242,E 5905 8114,O 5304 8770,B 3875 5610,N 7805 6042,T 0807 7398,F 2633 7953;5;28;35;41;47;5-28-35-41-47;1;107508;145;875,6;7104;45,9;111207;3;7 587 599;eur;
20200120;LUNDI   ;05/10/2020;05/12/2020;6;22;19;5;9;5;5-6-9-19-22+5;2;4500000;5;30507,7;144;258,5;985;136,3;4137;19,3;27414;10,5;39565;5,6;279878;3,1;343621;2,2;10;20000;U 4591 0105,P 7142 0959,P 8161 4114,N 3669 6338,T 0063 3685,N 0629 3692,S 6157 4961,B 3476 1794,H 0666 1012,E 5155 9053;1;9;14;16;37;1-9-14-16-37;0;100208;174;550,6;9431;26,1;130480;3;0 362 309;eur;
20200119;SAMEDI  ;03/10/2020;03/12/2020;31;36;9;33;18;2;9-18-31-33-36+2;0;8000000;2;135859,9;43;1542,3;449;532,7;2004;71,3;22957;22,4;30739;13;333183;4,7;436570;2,2;10;20000;Q 5947 7563,K 7728 8154,V 3589 3890,J 3324 0962,M 7313 9229,A 4502 0890,V 8113 9061,P 3380 7146,V 4343 6815,F 1101 8684;16;18;27;32;39;16-18-27-32-39;0;155241;242;698,6;12426;34,9;177559;3;9 292 685;eur;
